query_id,baseline,ndcg,action
PLAIN-2870,Always-Hybrid,0.06375012285787413,Deep Hybrid
PLAIN-2880,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2890,Always-Hybrid,0.1773588901300731,Deep Hybrid
PLAIN-291,Always-Hybrid,0.35895421017163476,Deep Hybrid
PLAIN-2920,Always-Hybrid,0.0,Deep Hybrid
PLAIN-2991,Always-Hybrid,0.3868528072345416,Deep Hybrid
PLAIN-3026,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3053,Always-Hybrid,0.7653606369886218,Deep Hybrid
PLAIN-307,Always-Hybrid,0.932521091954824,Deep Hybrid
PLAIN-3097,Always-Hybrid,0.515157140670655,Deep Hybrid
PLAIN-3116,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3131,Always-Hybrid,0.4604523035453735,Deep Hybrid
PLAIN-3141,Always-Hybrid,0.23927914038999643,Deep Hybrid
PLAIN-3151,Always-Hybrid,0.6143724644329157,Deep Hybrid
PLAIN-3161,Always-Hybrid,0.5535822283395813,Deep Hybrid
PLAIN-3191,Always-Hybrid,0.504651852664288,Deep Hybrid
PLAIN-320,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3201,Always-Hybrid,0.22923304007788126,Deep Hybrid
PLAIN-3211,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3221,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3231,Always-Hybrid,0.0,Deep Hybrid
PLAIN-3241,Always-Hybrid,0.4584660801557625,Deep Hybrid
PLAIN-3251,Always-Hybrid,0.5175857101991203,Deep Hybrid
PLAIN-3281,Always-Hybrid,0.3843483686763149,Deep Hybrid
PLAIN-3292,Always-Hybrid,0.8395315144271374,Deep Hybrid
PLAIN-33,Always-Hybrid,0.6042253816837717,Deep Hybrid
PLAIN-332,Always-Hybrid,0.3868528072345416,Deep Hybrid
PLAIN-3322,Always-Hybrid,0.20511666732794362,Deep Hybrid
PLAIN-3342,Always-Hybrid,0.6364391809889588,Deep Hybrid
PLAIN-3372,Always-Hybrid,0.22923304007788126,Deep Hybrid
PLAIN-3392,Always-Hybrid,0.13886244387355456,Deep Hybrid
PLAIN-3422,Always-Hybrid,0.13099323537073346,Deep Hybrid
PLAIN-344,Always-Hybrid,0.503180094789137,Deep Hybrid
PLAIN-3442,Always-Hybrid,0.044552262098877304,Deep Hybrid
PLAIN-3452,Always-Hybrid,0.46518064252116126,Deep Hybrid
PLAIN-3472,Always-Hybrid,0.030215560015714342,Deep Hybrid
PLAIN-371,Always-Hybrid,0.5241329676290281,Deep Hybrid
PLAIN-395,Always-Hybrid,0.0,Deep Hybrid
PLAIN-418,Always-Hybrid,0.9072836011519267,Deep Hybrid
PLAIN-430,Always-Hybrid,0.5927875126253627,Deep Hybrid
PLAIN-44,Always-Hybrid,0.2463419029183372,Deep Hybrid
PLAIN-457,Always-Hybrid,0.0,Deep Hybrid
PLAIN-488,Always-Hybrid,0.9337457765456111,Deep Hybrid
PLAIN-531,Always-Hybrid,0.4080731812712917,Deep Hybrid
PLAIN-541,Always-Hybrid,0.10778915452451093,Deep Hybrid
PLAIN-56,Always-Hybrid,0.7315531664721906,Deep Hybrid
PLAIN-603,Always-Hybrid,0.0,Deep Hybrid
PLAIN-613,Always-Hybrid,0.13886244387355456,Deep Hybrid
PLAIN-623,Always-Hybrid,0.32730659600127,Deep Hybrid
PLAIN-671,Always-Hybrid,1.0,Deep Hybrid
PLAIN-68,Always-Hybrid,0.5508515345956432,Deep Hybrid
PLAIN-681,Always-Hybrid,1.0,Deep Hybrid
PLAIN-691,Always-Hybrid,0.0,Deep Hybrid
PLAIN-701,Always-Hybrid,0.647939623894138,Deep Hybrid
PLAIN-711,Always-Hybrid,0.3301376494471203,Deep Hybrid
PLAIN-721,Always-Hybrid,1.0,Deep Hybrid
PLAIN-731,Always-Hybrid,0.7702043899253147,Deep Hybrid
PLAIN-771,Always-Hybrid,1.0,Deep Hybrid
PLAIN-806,Always-Hybrid,0.7059054020403313,Deep Hybrid
PLAIN-872,Always-Hybrid,0.0,Deep Hybrid
PLAIN-882,Always-Hybrid,0.5541432109622959,Deep Hybrid
PLAIN-91,Always-Hybrid,0.1752424501063535,Deep Hybrid
PLAIN-913,Always-Hybrid,0.857980942822373,Deep Hybrid
PLAIN-924,Always-Hybrid,0.2200917662980802,Deep Hybrid
PLAIN-946,Always-Hybrid,0.08514311764162101,Deep Hybrid
PLAIN-966,Always-Hybrid,0.23463936301137822,Deep Hybrid
PLAIN-977,Always-Hybrid,0.23463936301137822,Deep Hybrid
PLAIN-987,Always-Hybrid,0.0,Deep Hybrid
