query_id,baseline,ndcg,action
1748,Always-Hybrid,0.16716045496620227,Deep Hybrid
1783,Always-Hybrid,0.0,Deep Hybrid
18,Always-Hybrid,0.0,Deep Hybrid
1819,Always-Hybrid,0.2521686779156779,Deep Hybrid
1824,Always-Hybrid,0.43067655807339306,Deep Hybrid
1826,Always-Hybrid,1.0,Deep Hybrid
1915,Always-Hybrid,1.0,Deep Hybrid
1920,Always-Hybrid,0.0,Deep Hybrid
1948,Always-Hybrid,1.0,Deep Hybrid
2051,Always-Hybrid,0.0,Deep Hybrid
2070,Always-Hybrid,0.0,Deep Hybrid
2076,Always-Hybrid,0.8772153153380493,Deep Hybrid
2154,Always-Hybrid,0.0,Deep Hybrid
2181,Always-Hybrid,0.0,Deep Hybrid
2183,Always-Hybrid,0.5493640533376876,Deep Hybrid
2204,Always-Hybrid,0.8950513976905918,Deep Hybrid
2296,Always-Hybrid,0.5845904686910708,Deep Hybrid
2316,Always-Hybrid,1.0,Deep Hybrid
2384,Always-Hybrid,0.0,Deep Hybrid
2395,Always-Hybrid,0.0,Deep Hybrid
2398,Always-Hybrid,0.0,Deep Hybrid
2400,Always-Hybrid,0.46927872602275644,Deep Hybrid
2407,Always-Hybrid,0.3903800499921017,Deep Hybrid
2416,Always-Hybrid,0.9438661545147249,Deep Hybrid
2443,Always-Hybrid,0.0,Deep Hybrid
2460,Always-Hybrid,0.8710785440003369,Deep Hybrid
2486,Always-Hybrid,1.0,Deep Hybrid
2498,Always-Hybrid,0.0,Deep Hybrid
2516,Always-Hybrid,0.7365896932159578,Deep Hybrid
2549,Always-Hybrid,0.2640681225725909,Deep Hybrid
2551,Always-Hybrid,1.0,Deep Hybrid
2579,Always-Hybrid,0.2816249726597774,Deep Hybrid
2580,Always-Hybrid,0.7653606369886217,Deep Hybrid
2590,Always-Hybrid,0.46927872602275644,Deep Hybrid
2593,Always-Hybrid,0.9066276098484507,Deep Hybrid
2598,Always-Hybrid,0.6131471927654584,Deep Hybrid
2648,Always-Hybrid,1.0,Deep Hybrid
2685,Always-Hybrid,0.2529427027676571,Deep Hybrid
2695,Always-Hybrid,1.0,Deep Hybrid
2713,Always-Hybrid,0.6131471927654584,Deep Hybrid
2724,Always-Hybrid,0.6052602440527057,Deep Hybrid
2737,Always-Hybrid,1.0,Deep Hybrid
2747,Always-Hybrid,0.43067655807339306,Deep Hybrid
2801,Always-Hybrid,0.8175295903539445,Deep Hybrid
2856,Always-Hybrid,0.44149241373678083,Deep Hybrid
2880,Always-Hybrid,1.0,Deep Hybrid
